type,by,post_id,post_link,post_message,picture,full_picture,link,link_domain,post_published,post_published_unix,post_published_sql,likes_count_fb,comments_count_fb,reactions_count_fb,shares_count_fb,engagement_fb
link,post_user_333386441351,333386441351_10152729569541352,https://www.facebook.com/333386441351/posts/10152729569541352,,https://external.xx.fbcdn.net/safe_image.php?d=AQD3_WUAugcmb7Bf&w=130&h=130&url=https%3A%2F%2Fscontent-a-mad.xx.fbcdn.net%2Fhphotos-xaf1%2Fv%2Ft1.0-9%2F10703739_10152754374738699_5459642917027720137_n.jpg%3Foh%3D1c038c937d1a6ba7b02b0d49700c5376%26oe%3D54C35502&cfs=1,https://external.xx.fbcdn.net/safe_image.php?d=AQDvYmSngx0ieIG5&url=https%3A%2F%2Fscontent-a-mad.xx.fbcdn.net%2Fhphotos-xaf1%2Fv%2Ft1.0-9%2F10703739_10152754374738699_5459642917027720137_n.jpg%3Foh%3D1c038c937d1a6ba7b02b0d49700c5376%26oe%3D54C35502,http://www.fundaciondelcorazon.com/informacion-para-pacientes/enfermedades-cardiovasculares/sindrome-de-marfan.html,fundaciondelcorazon.com,2014-10-09T14:13:35+0000,1412864015,09/10/2014 16:13,18,0,18,0,18
link,post_user_333386441351,333386441351_10152724176351352,https://www.facebook.com/333386441351/posts/10152724176351352,Nuestra entrada semanal,https://external.xx.fbcdn.net/safe_image.php?d=AQAwltIpDBd1rP5O&w=130&h=130&url=https%3A%2F%2Fmundomarfan.files.wordpress.com%2F2014%2F10%2Fyurley.jpg%3Fw%3D201&cfs=1&sx=0&sy=0&sw=201&sh=201,https://external.xx.fbcdn.net/safe_image.php?d=AQCZVEKIFO4J1RVX&url=https%3A%2F%2Fmundomarfan.files.wordpress.com%2F2014%2F10%2Fyurley.jpg%3Fw%3D201,http://mundomarfan.wordpress.com/2014/10/07/querida-yurley/,mundomarfan.wordpress.com,2014-10-07T19:40:23+0000,1412710823,07/10/2014 21:40,7,0,7,0,7
photo,post_user_333386441351,333386441351_10152710075206352,https://www.facebook.com/333386441351/posts/10152710075206352,Montse Cortazar shared Montse Cort�zar Literary Agency s photo to the group: Asociaci�n espa�ola S�ndrome de Marfan.,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/10530953_835119173188795_133514296086201124_n.png?oh=00392fa3483ca2e48154e3800fb20701&oe=58BDF4FE,https://scontent.xx.fbcdn.net/v/t1.0-9/10530953_835119173188795_133514296086201124_n.png?oh=58803a73ee19f235a60a83314a3c7467&oe=58C7474D,https://www.facebook.com/204928029541249/photos/a.248406285193423.68590.204928029541249/835119173188795/?type=3,facebook.com,2014-10-02T16:01:29+0000,1412265689,02/10/2014 18:01,7,0,7,0,7
status,post_user_333386441351,333386441351_10152702154181352,https://www.facebook.com/333386441351/posts/10152702154181352,,,,,,2014-09-28T22:39:48+0000,1411943988,29/09/2014 0:39,2,0,2,0,2
photo,post_user_333386441351,333386441351_10152701675396352,https://www.facebook.com/333386441351/posts/10152701675396352,Montse Cortazar shared Montse Cort�zar Literary Agency s photo to the group: Asociaci�n espa�ola S�ndrome de Marfan.,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/10305169_833234203377292_7757331884493756803_n.png?oh=923fe03061aaddcd0065b3fbc953dfaf&oe=58C3235C,https://scontent.xx.fbcdn.net/v/t1.0-9/10305169_833234203377292_7757331884493756803_n.png?oh=8cfbcee61f2db9a10634cd27ceb78f3d&oe=58B055C1,https://www.facebook.com/204928029541249/photos/a.248406285193423.68590.204928029541249/833234203377292/?type=3,facebook.com,2014-09-28T18:39:14+0000,1411929554,28/09/2014 20:39,1,0,1,0,1
link,post_user_333386441351,333386441351_10152695259216352,https://www.facebook.com/333386441351/posts/10152695259216352,,https://external.xx.fbcdn.net/safe_image.php?d=AQDITv7Cyq-vOzDL&w=130&h=130&url=http%3A%2F%2Fwww.blogdefarmacia.com%2Fwp-content%2Fuploads%2F2014%2F09%2Fenfermedad-cronica.jpg&cfs=1,https://external.xx.fbcdn.net/safe_image.php?d=AQDeLEPfEpdgHU6o&url=http%3A%2F%2Fwww.blogdefarmacia.com%2Fwp-content%2Fuploads%2F2014%2F09%2Fenfermedad-cronica.jpg,http://www.blogdefarmacia.com/vivir-en-plenitud-con-una-enfermedad-cronica/,blogdefarmacia.com,2014-09-25T07:58:27+0000,1411631907,25/09/2014 9:58,3,0,3,0,3
status,post_user_333386441351,333386441351_10152695258926352,https://www.facebook.com/333386441351/posts/10152695258926352,http://www.blogdefarmacia.com/vivir-en-plenitud-con-una-enfermedad-cronica/,,,,,2014-09-25T07:57:53+0000,1411631873,25/09/2014 9:57,5,0,5,0,5
link,post_user_333386441351,333386441351_10152689353726352,https://www.facebook.com/333386441351/posts/10152689353726352,Nuestra entrada semanal,https://external.xx.fbcdn.net/safe_image.php?d=AQAH4n7efbEnYQPV&w=130&h=130&url=http%3A%2F%2Fmundomarfan.files.wordpress.com%2F2014%2F09%2Fpuerto_rico_2014.jpg&cfs=1,https://external.xx.fbcdn.net/safe_image.php?d=AQAUnAQZ5xA288PH&url=http%3A%2F%2Fmundomarfan.files.wordpress.com%2F2014%2F09%2Fpuerto_rico_2014.jpg,https://mundomarfan.wordpress.com/2014/09/21/noticias-de-la-familia-marfan-de-puerto-rico/,mundomarfan.wordpress.com,2014-09-22T08:20:00+0000,1411374000,22/09/2014 10:20,7,0,7,0,7
video,post_user_333386441351,333386441351_10152686751406352,https://www.facebook.com/333386441351/posts/10152686751406352,,https://external.xx.fbcdn.net/safe_image.php?d=AQAXCx1W2yhrpph1&w=130&h=130&url=http%3A%2F%2Fi.ytimg.com%2Fvi%2FTgPfq_fpnwA%2Fhqdefault.jpg&cfs=1&sx=54&sy=0&sw=360&sh=360,https://external.xx.fbcdn.net/safe_image.php?d=AQDH4909OZ_8e5CI&w=360&h=360&url=http%3A%2F%2Fi.ytimg.com%2Fvi%2FTgPfq_fpnwA%2Fhqdefault.jpg&cfs=1&sx=54&sy=0&sw=360&sh=360,https://www.youtube.com/watch?v=TgPfq_fpnwA,youtube.com,2014-09-21T00:43:22+0000,1411260202,21/09/2014 2:43,1,0,1,0,1
status,post_user_333386441351,333386441351_10152677426976352,https://www.facebook.com/333386441351/posts/10152677426976352,,,,,,2014-09-16T01:21:50+0000,1410830510,16/09/2014 3:21,3,0,3,0,3
link,post_user_333386441351,333386441351_10152674834541352,https://www.facebook.com/333386441351/posts/10152674834541352,Nuestra entrada de hoy,https://external.xx.fbcdn.net/safe_image.php?d=AQAteL0Kxm4jLkyw&w=130&h=130&url=http%3A%2F%2Fmundomarfan.files.wordpress.com%2F2014%2F09%2Fmiguelon-valdes.png&cfs=1&sx=0&sy=0&sw=348&sh=348,https://external.xx.fbcdn.net/safe_image.php?d=AQAPfTQNTuW7FBnm&url=http%3A%2F%2Fmundomarfan.files.wordpress.com%2F2014%2F09%2Fmiguelon-valdes.png,http://mundomarfan.wordpress.com/2014/09/14/miguelon/,mundomarfan.wordpress.com,2014-09-14T20:53:46+0000,1410728026,14/09/2014 22:53,10,2,10,0,12
status,post_user_333386441351,333386441351_10152676203206352,https://www.facebook.com/333386441351/posts/10152676203206352,Muchas gracias por aceptar mi solicitud..mi hijo fue diagnosticado con esta enfermedad y me gustar�a informarme lo m�s que pueda para poderlo ayudar...saludos desde M�xico..,,,,,2014-09-15T12:56:35+0000,1410785795,15/09/2014 14:56,12,0,12,0,12
status,post_user_333386441351,333386441351_10152674341001352,https://www.facebook.com/333386441351/posts/10152674341001352,Gracias por agregarme,,,,,2014-09-14T16:18:21+0000,1410711501,14/09/2014 18:18,6,0,6,0,6
link,post_user_333386441351,333386441351_10152673216116352,https://www.facebook.com/333386441351/posts/10152673216116352,Quiz� nos pueda ayudar para descansar mejor cuando nos vemos obligados a dormir de una determinada manera por nuestros achaques.,https://external.xx.fbcdn.net/safe_image.php?d=AQB23R7w-DfAqFY_&w=130&h=130&url=http%3A%2F%2Fwww.blogdefarmacia.com%2Fwp-content%2Fuploads%2F2014%2F09%2Fdormir.jpg&cfs=1,https://external.xx.fbcdn.net/safe_image.php?d=AQDTyeg7mOotvB9F&url=http%3A%2F%2Fwww.blogdefarmacia.com%2Fwp-content%2Fuploads%2F2014%2F09%2Fdormir.jpg,http://www.blogdefarmacia.com/dormir-mal-puede-afectar-la-relacion-de-pareja/,blogdefarmacia.com,2014-09-14T00:11:07+0000,1410653467,14/09/2014 2:11,9,0,9,0,9
video,post_user_333386441351,333386441351_10152669721456352,https://www.facebook.com/333386441351/posts/10152669721456352,,https://external.xx.fbcdn.net/safe_image.php?d=AQDT7SP31JSUwQG1&w=130&h=130&url=http%3A%2F%2Fi.ytimg.com%2Fvi%2Fia0O-GJq6NA%2Fmaxresdefault.jpg&cfs=1&sx=433&sy=0&sw=720&sh=720,https://external.xx.fbcdn.net/safe_image.php?d=AQCdltWIlf4Wf0KI&w=720&h=720&url=http%3A%2F%2Fi.ytimg.com%2Fvi%2Fia0O-GJq6NA%2Fmaxresdefault.jpg&cfs=1&sx=433&sy=0&sw=720&sh=720,https://www.youtube.com/watch?v=ia0O-GJq6NA&list=UUmdEoW6PhTZ2JAx3oHUxeKw,youtube.com,2014-09-12T05:11:30+0000,1410498690,12/09/2014 7:11,3,0,3,0,3
link,post_user_333386441351,333386441351_10152662738206352,https://www.facebook.com/333386441351/posts/10152662738206352,,https://external.xx.fbcdn.net/safe_image.php?d=AQCkm9oH2qrLLzSM&w=130&h=130&url=https%3A%2F%2Fscontent-a-mad.xx.fbcdn.net%2Fhphotos-xaf1%2Fv%2Ft1.0-9%2F10622776_10152468561153598_7856479231434727923_n.png%3Foh%3D2297b9ec67bfc5abc70caf91763a9a12%26oe%3D548E88C9&cfs=1&sx=89&sy=0&sw=245&sh=245,https://external.xx.fbcdn.net/safe_image.php?d=AQA85VCW1f2-soiP&url=https%3A%2F%2Fscontent-a-mad.xx.fbcdn.net%2Fhphotos-xaf1%2Fv%2Ft1.0-9%2F10622776_10152468561153598_7856479231434727923_n.png%3Foh%3D2297b9ec67bfc5abc70caf91763a9a12%26oe%3D548E88C9,http://goo.gl/Rn8k1a,goo.gl,2014-09-08T15:25:12+0000,1410189912,08/09/2014 17:25,14,1,14,0,15
link,post_user_333386441351,333386441351_10152662678071352,https://www.facebook.com/333386441351/posts/10152662678071352,,https://external.xx.fbcdn.net/safe_image.php?d=AQDBWivX9EH3Twfc&w=130&h=130&url=http%3A%2F%2Fwww.larazon.es%2Fdocuments%2F10165%2F0%2Fimage_content_low_1463961_20140128123455.jpg&cfs=1,https://external.xx.fbcdn.net/safe_image.php?d=AQDhDin5V2pr34Nw&url=http%3A%2F%2Fwww.larazon.es%2Fdocuments%2F10165%2F0%2Fimage_content_low_1463961_20140128123455.jpg,http://www.larazon.es/detalle_normal/noticias/5275586/un-nino-de-6-anos-recibe-un-trasplante-de-corazon-despues-de-vivir-un-ano-con-uno-artificial#.Ttt1aA8G8erYixN,larazon.es,2014-09-08T14:42:37+0000,1410187357,08/09/2014 16:42,8,0,8,0,8
link,post_user_333386441351,333386441351_10152661400941352,https://www.facebook.com/333386441351/posts/10152661400941352,Nuestra entrada de hoy,https://external.xx.fbcdn.net/safe_image.php?d=AQBTpYIv2_05F3b9&w=130&h=130&url=http%3A%2F%2Fmundomarfan.files.wordpress.com%2F2014%2F09%2Fte_la_tengo_ii.jpg&cfs=1,https://external.xx.fbcdn.net/safe_image.php?d=AQCwt_E-p0ZI0biK&url=http%3A%2F%2Fmundomarfan.files.wordpress.com%2F2014%2F09%2Fte_la_tengo_ii.jpg,http://mundomarfan.wordpress.com/2014/09/07/te-la-tengo-ii/,mundomarfan.wordpress.com,2014-09-07T23:00:07+0000,1410130807,08/09/2014 1:00,5,0,5,0,5
link,post_user_333386441351,333386441351_10152656281666352,https://www.facebook.com/333386441351/posts/10152656281666352,,https://external.xx.fbcdn.net/safe_image.php?d=AQCpUNHEviP5q21X&w=130&h=130&url=http%3A%2F%2Fwww.corazonyvida.org%2Fphoto%2Fart%2Fgrande%2F6952910-10631371.jpg&cfs=1,https://external.xx.fbcdn.net/safe_image.php?d=AQBVSxIUtlzPpLNA&url=http%3A%2F%2Fwww.corazonyvida.org%2Fphoto%2Fart%2Fgrande%2F6952910-10631371.jpg,http://www.corazonyvida.org/Un-fonendoscopio-causa-furor-en-el-Congreso-Europeo-de-Cardiologia_a900.html,corazonyvida.org,2014-09-05T14:25:25+0000,1409927125,05/09/2014 16:25,3,0,3,0,3
link,post_user_333386441351,333386441351_10152650603191352,https://www.facebook.com/333386441351/posts/10152650603191352,,https://external.xx.fbcdn.net/safe_image.php?d=AQBBBoShyJ7_OgK1&w=130&h=130&url=https%3A%2F%2Fscontent-a-mad.xx.fbcdn.net%2Fhphotos-xfa1%2Fv%2Ft1.0-9%2F10653292_10152456397453598_4536375783861111405_n.png%3Foh%3D5d44e48e37a7d753a7e7f9bc74c10136%26oe%3D547A7EE6&cfs=1,https://external.xx.fbcdn.net/safe_image.php?d=AQB-rvUMc0OWx3Zu&url=https%3A%2F%2Fscontent-a-mad.xx.fbcdn.net%2Fhphotos-xfa1%2Fv%2Ft1.0-9%2F10653292_10152456397453598_4536375783861111405_n.png%3Foh%3D5d44e48e37a7d753a7e7f9bc74c10136%26oe%3D547A7EE6,http://esc14.secardiologia.es/,esc14.secardiologia.es,2014-09-03T11:32:58+0000,1409743978,03/09/2014 13:32,5,0,5,0,5
link,post_user_333386441351,333386441351_10152649026751352,https://www.facebook.com/333386441351/posts/10152649026751352,,https://external.xx.fbcdn.net/safe_image.php?d=AQDCtlESznRjnvdn&w=130&h=130&url=https%3A%2F%2Ffbcdn-sphotos-h-a.akamaihd.net%2Fhphotos-ak-xpf1%2Fv%2Ft1.0-9%2F10349079_10152680589078699_4485028978139914543_n.png%3Foh%3D5a27abda8d1687636bc56c1b08f6af90%26oe%3D5481C976%26__gda__%3D1415586825_e7a2f00c2962961d9d3d126b15ce1443&cfs=1,https://external.xx.fbcdn.net/safe_image.php?d=AQDgeI5XOsp3pzgm&url=https%3A%2F%2Ffbcdn-sphotos-h-a.akamaihd.net%2Fhphotos-ak-xpf1%2Fv%2Ft1.0-9%2F10349079_10152680589078699_4485028978139914543_n.png%3Foh%3D5a27abda8d1687636bc56c1b08f6af90%26oe%3D5481C976%26__gda__%3D1415586825_e7a2f00c2962961d9d3d126b15ce1443,http://www.fundaciondelcorazon.com/informacion-para-pacientes/como-funciona-el-corazon.html,fundaciondelcorazon.com,2014-09-02T19:00:17+0000,1409684417,02/09/2014 21:00,10,0,10,0,10
link,post_user_333386441351,333386441351_10152647964046352,https://www.facebook.com/333386441351/posts/10152647964046352,,https://external.xx.fbcdn.net/safe_image.php?d=AQAC2zDRv0PdQwfg&w=130&h=130&url=http%3A%2F%2Fimg.irtve.es%2Fimagenes%2Fredes-educacion-emocional-desde-utero-materno%2F1254691163580.jpg&cfs=1,https://external.xx.fbcdn.net/safe_image.php?d=AQB0L0RLWFzUa9Wu&url=http%3A%2F%2Fimg.irtve.es%2Fimagenes%2Fredes-educacion-emocional-desde-utero-materno%2F1254691163580.jpg,http://www.rtve.es/television/20120229/educacion-emocional-desde-utero-materno/502667.shtml#divformcomentarios,rtve.es,2014-09-02T10:06:52+0000,1409652412,02/09/2014 12:06,3,0,3,0,3
link,post_user_333386441351,333386441351_10152644163181352,https://www.facebook.com/333386441351/posts/10152644163181352,Nuestra entrada de hoy,https://external.xx.fbcdn.net/safe_image.php?d=AQBOBPqOiXXimxKH&w=130&h=130&url=http%3A%2F%2Fmundomarfan.files.wordpress.com%2F2014%2F08%2Ftelatengo.jpg&cfs=1&sx=16&sy=0&sw=471&sh=471,https://external.xx.fbcdn.net/safe_image.php?d=AQAhhbXMNVAAa5R4&url=http%3A%2F%2Fmundomarfan.files.wordpress.com%2F2014%2F08%2Ftelatengo.jpg,http://mundomarfan.wordpress.com/2014/08/31/te-la-tengo/,mundomarfan.wordpress.com,2014-08-31T22:46:43+0000,1409525203,01/09/2014 0:46,1,0,1,0,1
video,post_user_333386441351,333386441351_10152642969706352,https://www.facebook.com/333386441351/posts/10152642969706352,,https://external.xx.fbcdn.net/safe_image.php?d=AQCCPo46HHjDjsdc&w=130&h=130&url=http%3A%2F%2Fi.ytimg.com%2Fvi%2FFDl7_1T5wGg%2Fmaxresdefault.jpg&cfs=1&sx=209&sy=0&sw=720&sh=720,https://external.xx.fbcdn.net/safe_image.php?d=AQAYjr96eGMLO5Lv&w=720&h=720&url=http%3A%2F%2Fi.ytimg.com%2Fvi%2FFDl7_1T5wGg%2Fmaxresdefault.jpg&cfs=1&sx=209&sy=0&sw=720&sh=720,http://youtu.be/FDl7_1T5wGg,youtu.be,2014-08-31T10:50:19+0000,1409482219,31/08/2014 12:50,6,0,6,0,6
status,post_user_333386441351,333386441351_10152640760856352,https://www.facebook.com/333386441351/posts/10152640760856352,Yearly European Marfan Meeting in Paris,,,,,2014-08-30T10:48:18+0000,1409395698,30/08/2014 12:48,2,0,2,0,2
status,post_user_333386441351,333386441351_10152638321886352,https://www.facebook.com/333386441351/posts/10152638321886352,Haber cuando hacemos una campa�a como la del ELA para el SINDROME DE MARFAN que tambien es una enfermedas rara .,,,,,2014-08-29T06:39:04+0000,1409294344,29/08/2014 8:39,22,6,22,1,29
link,post_user_333386441351,333386441351_10152638393451352,https://www.facebook.com/333386441351/posts/10152638393451352,Perd�n por escribir en ingl�s. Si a alguien algo no le queda claro  que pregunte. Pero el video est� subtitulado.  If you still haven t find out what the ALS icebucketchallenge really stands for... It s not fun  it is an awareness campaign for a disease which is lethal  but not common and not rentable at all  as many other rare diseases. Donate for research about ALS or another rare  not rentable  disease  and if you want to post a video  learn some facts about a rare disease and explain them  so everybody learns something what matters. Video in English  subtitles Spanish.,https://external.xx.fbcdn.net/safe_image.php?d=AQD234DB5FiyKws_&w=130&h=130&url=http%3A%2F%2Fcdn.lavozdelmuro.net%2Fwp-content%2Fuploads%2F2014%2F08%2Fela.png&cfs=1&sx=148&sy=0&sw=447&sh=447,https://external.xx.fbcdn.net/safe_image.php?d=AQBoDch6X7XtIdD8&url=http%3A%2F%2Fcdn.lavozdelmuro.net%2Fwp-content%2Fuploads%2F2014%2F08%2Fela.png,http://lavozdelmuro.net/esta-es-la-verdad-detras-de-la-moda-del-cubo-de-agua-helada-que-todos-deben-conocer/,lavozdelmuro.net,2014-08-29T08:08:11+0000,1409299691,29/08/2014 10:08,8,1,8,0,9
photo,post_user_333386441351,333386441351_10152636131051352,https://www.facebook.com/333386441351/posts/10152636131051352,Es importante reciprocidad.  S�ndrome Marfanov no conoce fronteras  formas de religi�n  color de piel  etc ..  El s�ndrome afecta a todos los grupos de edad  naci�n  independientemente de su sexo y con independencia de donde provienen los pacientes  independientemente de la edad del individuo.  Por tanto  es la bienvenida que nos conectamos con los otros  todos los d�as intercambiamos experiencias  etc ..  Juntos somos m�s fuertes  porque todos estamos luchando la misma enfermedad - s�ndrome Marfan.  Marfan syndrom Slovenia ( EU ),https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/10574401_631909470257534_7891377364504654490_n.jpg?oh=abd1bbd9c9163eedbfc13a3829d088b9&oe=58B14900,https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/10574401_631909470257534_7891377364504654490_n.jpg?oh=b3cc7d0576e185bc10db21821838d9d9&oe=58FB36FF,https://www.facebook.com/photo.php?fbid=631909470257534&set=gm.10152636131051352&type=3,facebook.com,2014-08-28T08:01:45+0000,1409212905,28/08/2014 10:01,11,0,11,0,11
link,post_user_333386441351,333386441351_10152633740251352,https://www.facebook.com/333386441351/posts/10152633740251352,,https://external.xx.fbcdn.net/safe_image.php?d=AQBdnNkg_hNsN1Be&w=130&h=130&url=https%3A%2F%2Ffbcdn-sphotos-h-a.akamaihd.net%2Fhphotos-ak-xap1%2Ft1.0-9%2F10577112_10152660097918699_7341188589750633128_n.jpg&cfs=1,https://external.xx.fbcdn.net/safe_image.php?d=AQCIUJGm_aAt9O2V&url=https%3A%2F%2Ffbcdn-sphotos-h-a.akamaihd.net%2Fhphotos-ak-xap1%2Ft1.0-9%2F10577112_10152660097918699_7341188589750633128_n.jpg,http://www.fundaciondelcorazon.com/informacion-para-pacientes/enfermedades-cardiovasculares/insuficiencia-cardiaca.html,fundaciondelcorazon.com,2014-08-27T11:10:35+0000,1409137835,27/08/2014 13:10,6,0,6,0,6
photo,post_user_333386441351,333386441351_10152628212761352,https://www.facebook.com/333386441351/posts/10152628212761352,Symptoms of Marfan syndrom. Like and share with yours friends on facebook. Marfan syndrom Slovenia ( EU ),https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/994481_630598360388645_1946994811465570755_n.jpg?oh=fd9897884ee4685d32768718885d4a2d&oe=58CD86FE,https://scontent.xx.fbcdn.net/v/t1.0-9/994481_630598360388645_1946994811465570755_n.jpg?oh=a393b11391eb7412cf1f0bf6f4368351&oe=58BFDBC5,https://www.facebook.com/photo.php?fbid=630598360388645&set=gm.10152628212761352&type=3,facebook.com,2014-08-25T11:29:26+0000,1408966166,25/08/2014 13:29,8,0,8,0,8
link,post_user_333386441351,333386441351_10152628031271352,https://www.facebook.com/333386441351/posts/10152628031271352,Nuestra entrada semanal,https://external.xx.fbcdn.net/safe_image.php?d=AQCUjEoT0H5ni2eS&w=130&h=130&url=http%3A%2F%2Fmundomarfan.files.wordpress.com%2F2014%2F08%2Fdoris_y_latidos1.jpg&cfs=1&sx=0&sy=195&sw=434&sh=434,https://external.xx.fbcdn.net/safe_image.php?d=AQDg8FES8gUQittI&url=http%3A%2F%2Fmundomarfan.files.wordpress.com%2F2014%2F08%2Fdoris_y_latidos1.jpg,http://mundomarfan.wordpress.com/2014/08/24/un-extra-dentro-de-una-fundacion/,mundomarfan.wordpress.com,2014-08-25T08:45:56+0000,1408956356,25/08/2014 10:45,6,0,6,0,6
status,post_user_333386441351,333386441351_10152615690356352,https://www.facebook.com/333386441351/posts/10152615690356352,People are already changing the challenge. I think this is great. He does the #icebucketchallenge also for #Marfan Syndrome. If you want to learn more about this www.marfan.org or just google  Marfan  to find infos in your language. There are lots of non-curable illnesses! Awareness matters!,,,,,2014-08-21T10:28:01+0000,1408616881,21/08/2014 12:28,4,0,4,0,4
